10			9			9			9			9			12			
10			9			8			9			9			12			
10			9			8			9			12			12			
10			9			8			9			12			14			
11			9			8			6			12			14			
11			9			7			6			12			14			
11			9			7			6			12			14			
11			10			7			6			12			20			
14			10			7			4			12			20			
14			10			6			4			12			20			
14			10			6			4			14			20			
14			11			6			4			14			28			
21			11			6			2			14			28			
21			11			6			2			14			28			
21			11			6			2			10			28			
21			14			6			2			10			37			
35			14			6			1			10			37			
35			14			6			1			10			37			
35			14			6			1			8			37			
35			22			6			1			8			46			
68			22			6			0			8			46			
68			22			6			0			8			46			
68			22			6			0			3			46			
68			44			6			0			3			39			
137			44			6			0			3			39			
137			44			8			0			3			39			
137			44			8			0			1			39			
137			130			8			0			1			20			
207			130			8			0			1			20			
207			130			15			0			1			20			
207			130			15			0			0			20			
207			525			15			0			0			6			
247			525			15			0			0			6			
247			525			55			0			0			6			
247			525			55			0			0			6			
247			2283			55			0			0			0			
167			2283			55			0			0			0			
167			2283			440			0			0			0			
167			2283			440			0			0			0			
167			9691			440			0			0			0			
79			9691			440			0			0			0			
79			9691			7135			0			0			0			
79			9691			7135			0			0			0			
79			24862			7135			0			0			0			
0			24862			7135			0			0			0			
0			24862			247177			0			0			0			
0			24862			247177			0			0			0			
0			23078			247177			0			0			0			
0			23078			247177			0			0			0			
0			23078			10068323			0			0			0			
0			23078			10068323			0			0			0			
0			15578			10068323			0			0			0			
0			15578			10068323			0			0			0			
0			15578			240729427			0			0			0			
0			15578			240729427			0			0			0			
0			0			240729427			0			0			0			
0			0			240729427			0			0			0			
0			0			240489343			0			0			0			
0			0			240489343			0			0			0			
0			0			240489343			0			0			0			
0			0			240489343			0			0			0			
0			0			230667808			0			0			0			
0			0			230667808			0			0			0			
0			0			230667808			0			0			0			
0			0			230667808			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
