12	9	9
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	8	12
12	9	9	7	12
12	9	9	7	12
12	9	9	7	12
12	9	9	7	12
12	9	9	7	12
12	9	9	7	12
12	9	9	6	12
12	9	9	6	12
12	9	9	6	12
12	9	9	6	12
12	9	9	6	12
12	9	9	6	12
12	9	9	5	12
12	9	9	5	12
12	9	9	5	12
12	9	9	5	12
12	9	9	5	12
12	9	9	5	12
12	9	9	5	12
12	9	9	5	12
12	9	9	5	12
12	9	9	5	12
12	9	9	5	12
12	9	9	5	12
12	8	9	4	12
12	8	9	4	12
12	8	9	4	12
12	8	9	4	12
12	8	9	4	12
18	8	9	4	12
18	8	9	4	12
18	8	9	4	12
18	8	9	4	12
18	8	9	4	12
18	8	9	4	12
18	8	9	4	12
18	8	9	4	12
18	8	9	4	12
18	8	9	4	12
18	8	9	4	12
18	8	9	4	12
18	8	9	4	12
18	8	9	4	12
18	8	9	4	12
18	8	9	4	12
18	8	9	4	12
18	8	9	4	12
18	8	9	4	12
18	8	9	4	12
18	8	9	4	12
18	8	9	4	12
18	8	9	4	12
18	8	9	4	12
17	8	9	4	12
17	8	9	4	12
17	8	9	4	12
17	8	9	4	12
17	8	9	4	12
17	8	9	4	12
16	8	9	4	12
16	8	9	4	12
16	8	9	4	12
16	8	9	4	12
16	8	9	4	12
16	8	9	4	12
16	8	9	4	12
16	8	9	4	12
16	8	9	4	12
16	8	9	4	12
16	8	9	4	12
16	8	9	4	12
16	8	9	4	12
16	8	9	4	12
16	8	9	4	12
16	8	9	4	12
16	8	9	4	12
16	8	9	4	12
15	8	9	4	12
15	8	9	4	12
15	8	9	4	12
15	8	9	4	12
15	8	9	4	12
15	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
14	8	9	4	12
12	8	9	4	12
12	8	9	4	12
12	8	9	4	12
12	8	9	4	12
12	8	9	4	12
12	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	9	4	12
11	8	12	6	12
11	8	12	6	12	8
11	8	12	6	12	8
11	8	12	6	12	8
11	8	12	6	12	8
11	8	12	6	12	8
11	8	12	6	12	8
11	8	12	6	12	8
11	8	12	6	12	8
11	8	12	6	12	8
11	8	12	6	12	8
11	8	12	6	12	8
11	8	12	6	12	8
11	8	12	6	12	8
11	8	12	6	12	8
11	8	12	6	12	8
11	8	12	6	12	8
11	8	12	6	12	8
11	8	12	6	12	8
11	8	12	6	12	8
11	8	12	6	12	8
11	8	12	6	12	8
11	8	12	6	12	8
11	8	12	6	12	8
11	8	12	6	12	8
11	8	12	6	12	8
11	8	12	6	12	8
11	8	12	6	12	8
11	8	12	6	12	8
11	8	12	6	12	8
11	8	12	6	12	8
11	8	12	6	12	8
11	8	12	6	12	8
11	8	12	6	12	8
11	8	12	6	12	8
11	8	12	6	12	8
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
11	8	12	6	12	16
