10			9			9			9			9			12			
10			9			9			9			9			12			
10			9			9			9			12			12			
10			9			9			9			12			14			
11			9			9			6			12			14			
11			9			9			6			12			14			
11			9			9			6			12			14			
11			10			9			6			12			20			
14			10			9			5			12			20			
14			10			9			5			12			20			
14			10			9			5			14			20			
14			11			9			5			14			28			
20			11			9			4			14			28			
20			11			9			4			14			28			
20			11			9			4			11			28			
20			14			9			4			11			37			
32			14			9			3			11			37			
32			14			9			3			11			37			
32			14			9			3			11			37			
32			21			9			3			11			49			
60			21			9			2			11			49			
60			21			10			2			11			49			
60			21			10			2			7			49			
60			39			10			2			7			56			
123			39			10			2			7			56			
123			39			14			2			7			56			
123			39			14			2			5			56			
123			105			14			2			5			53			
247			105			14			2			5			53			
247			105			27			2			5			53			
247			105			27			2			3			53			
247			394			27			2			3			37			
481			394			27			2			3			37			
481			394			95			2			3			37			
481			394			95			2			2			37			
481			2074			95			2			2			23			
664			2074			95			3			2			23			
664			2074			687			3			2			23			
664			2074			687			3			1			23			
664			14903			687			3			1			14			
973			14903			687			10			1			14			
973			14903			13003			10			1			14			
973			14903			13003			10			0			14			
973			103772			13003			10			0			3			
862			103772			13003			129			0			3			
862			103772			698834			129			0			3			
862			103772			698834			129			0			3			
862			977155			698834			129			0			0			
606			977155			698834			9431			0			0			
606			977155			93088939			9431			0			0			
606			977155			93088939			9431			0			0			
606			6221880			93088939			9431			0			0			
157			6221880			93088939			7613090			0			0			
157			6221880			93076607			7613090			0			0			
157			6221880			93076607			7613090			0			0			
157			19000681			93076607			7613090			0			0			
0			19000681			93076607			7603780			0			0			
0			19000681			92390704			7603780			0			0			
0			19000681			92390704			7603780			0			0			
0			18125596			92390704			7603780			0			0			
0			18125596			92390704			0			0			0			
0			18125596			0			0			0			0			
0			18125596			0			0			0			0			
0			12867970			0			0			0			0			
0			12867970			0			0			0			0			
0			12867970			0			0			0			0			
0			12867970			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
