10			9			9			9			9			12			
10			9			8			9			9			12			
10			9			8			9			12			12			
10			9			8			9			12			14			
11			9			8			6			12			14			
11			9			7			6			12			14			
11			9			7			6			12			14			
11			10			7			6			12			20			
14			10			7			4			12			20			
14			10			6			4			12			20			
14			10			6			4			14			20			
14			11			6			4			14			28			
20			11			6			2			14			28			
20			11			6			2			14			28			
20			11			6			2			10			28			
20			14			6			2			10			37			
32			14			6			1			10			37			
32			14			6			1			10			37			
32			14			6			1			8			37			
32			21			6			1			8			46			
60			21			6			0			8			46			
60			21			7			0			8			46			
60			21			7			0			3			46			
60			39			7			0			3			39			
115			39			7			0			3			39			
115			39			9			0			3			39			
115			39			9			0			1			39			
115			105			9			0			1			20			
169			105			9			0			1			20			
169			105			18			0			1			20			
169			105			18			0			0			20			
169			372			18			0			0			6			
194			372			18			0			0			6			
194			372			58			0			0			6			
194			372			58			0			0			6			
194			1429			58			0			0			0			
129			1429			58			0			0			0			
129			1429			395			0			0			0			
129			1429			395			0			0			0			
129			5195			395			0			0			0			
59			5195			395			0			0			0			
59			5195			5147			0			0			0			
59			5195			5147			0			0			0			
59			11722			5147			0			0			0			
0			11722			5147			0			0			0			
0			11722			127832			0			0			0			
0			11722			127832			0			0			0			
0			10643			127832			0			0			0			
0			10643			127832			0			0			0			
0			10643			3658413			0			0			0			
0			10643			3658413			0			0			0			
0			6805			3658413			0			0			0			
0			6805			3658413			0			0			0			
0			6805			60046106			0			0			0			
0			6805			60046106			0			0			0			
0			0			60046106			0			0			0			
0			0			60046106			0			0			0			
0			0			59923378			0			0			0			
0			0			59923378			0			0			0			
0			0			59923378			0			0			0			
0			0			59923378			0			0			0			
0			0			56392456			0			0			0			
0			0			56392456			0			0			0			
0			0			56392456			0			0			0			
0			0			56392456			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
0			0			0			0			0			0			
